736.98	1.8746	0.024986	736.98	1.8746	0.024986	736.98	1.7756	0	
738.55	1.873	0.024932	738.55	1.873	0.024932	738.55	1.7723	0	
740.12	1.8721	0.025137	740.12	1.8721	0.025137	740.12	1.7712	0	
741.69	1.872	0.025605	741.69	1.872	0.025605	741.69	1.7704	0	
743.27	1.8715	0.02564	743.27	1.8715	0.02564	743.27	1.769	0	
744.84	1.8699	0.025674	744.84	1.8699	0.025674	744.84	1.7659	0	
746.41	1.8689	0.025567	746.41	1.8689	0.025567	746.41	1.7661	0	
747.98	1.8681	0.026165	747.98	1.8681	0.026165	747.98	1.7654	0	
749.55	1.8674	0.026372	749.55	1.8674	0.026372	749.55	1.7651	0	
751.12	1.8681	0.026885	751.12	1.8681	0.026885	751.12	1.7653	0	
752.69	1.8659	0.026887	752.69	1.8659	0.026887	752.69	1.7613	0	
754.26	1.8659	0.0269	754.26	1.8659	0.0269	754.26	1.7623	0	
755.83	1.8652	0.027298	755.83	1.8652	0.027298	755.83	1.7619	0	
757.4	1.8633	0.027663	757.4	1.8633	0.027663	757.4	1.7578	0	
758.97	1.863	0.027447	758.97	1.863	0.027447	758.97	1.7568	0	
760.54	1.8629	0.027423	760.54	1.8629	0.027423	760.54	1.7553	0	
762.11	1.8619	0.027431	762.11	1.8619	0.027431	762.11	1.7559	0	
763.68	1.8617	0.027259	763.68	1.8617	0.027259	763.68	1.7567	0	
765.25	1.863	0.027089	765.25	1.863	0.027089	765.25	1.7561	0	
766.82	1.8617	0.027501	766.82	1.8617	0.027501	766.82	1.7538	0	
768.38	1.8618	0.027858	768.38	1.8618	0.027858	768.38	1.7529	0	
769.95	1.8599	0.028621	769.95	1.8599	0.028621	769.95	1.7508	0	
771.52	1.859	0.028521	771.52	1.859	0.028521	771.52	1.7473	0	
773.09	1.859	0.029061	773.09	1.859	0.029061	773.09	1.748	0	
774.66	1.8587	0.029422	774.66	1.8587	0.029422	774.66	1.7504	0	
776.23	1.8562	0.02942	776.23	1.8562	0.02942	776.23	1.7471	0	
777.79	1.8548	0.029648	777.79	1.8548	0.029648	777.79	1.7453	0	
779.36	1.8565	0.029948	779.36	1.8565	0.029948	779.36	1.7475	0	
780.93	1.8555	0.02986	780.93	1.8555	0.02986	780.93	1.7437	0	
782.5	1.855	0.030117	782.5	1.855	0.030117	782.5	1.7441	0	
784.06	1.8554	0.030474	784.06	1.8554	0.030474	784.06	1.7476	0	
785.63	1.8532	0.030055	785.63	1.8532	0.030055	785.63	1.7406	0	
787.2	1.8531	0.03001	787.2	1.8531	0.03001	787.2	1.7418	0	
788.76	1.8531	0.029827	788.76	1.8531	0.029827	788.76	1.7391	0	
790.33	1.8526	0.030027	790.33	1.8526	0.030027	790.33	1.739	0	
791.9	1.853	0.029713	791.9	1.853	0.029713	791.9	1.7399	0	
793.46	1.8532	0.030391	793.46	1.8532	0.030391	793.46	1.7409	0	
795.03	1.8493	0.030566	795.03	1.8493	0.030566	795.03	1.7345	0	
796.6	1.8473	0.030531	796.6	1.8473	0.030531	796.6	1.7315	0	
798.16	1.8506	0.030368	798.16	1.8506	0.030368	798.16	1.7393	0	
799.73	1.8497	0.030556	799.73	1.8497	0.030556	799.73	1.7367	0	
801.29	1.8507	0.03089	801.29	1.8507	0.03089	801.29	1.7386	0	
802.86	1.8505	0.030863	802.86	1.8505	0.030863	802.86	1.7407	0	
804.42	1.85	0.031218	804.42	1.85	0.031218	804.42	1.737	0	
805.99	1.8502	0.031233	805.99	1.8502	0.031233	805.99	1.7379	0	
807.55	1.8485	0.030964	807.55	1.8485	0.030964	807.55	1.7338	0	
809.12	1.8481	0.030745	809.12	1.8481	0.030745	809.12	1.7344	0	
810.68	1.8471	0.031114	810.68	1.8471	0.031114	810.68	1.7331	0	
812.25	1.8466	0.031492	812.25	1.8466	0.031492	812.25	1.7315	0	
813.81	1.8458	0.031449	813.81	1.8458	0.031449	813.81	1.7311	0	
815.37	1.8453	0.031235	815.37	1.8453	0.031235	815.37	1.7298	0	
816.94	1.8436	0.030892	816.94	1.8436	0.030892	816.94	1.7287	0	
818.5	1.8447	0.030679	818.5	1.8447	0.030679	818.5	1.7293	0	
820.06	1.8445	0.030642	820.06	1.8445	0.030642	820.06	1.728	0	
821.63	1.8453	0.030364	821.63	1.8453	0.030364	821.63	1.728	0	
823.19	1.8438	0.030124	823.19	1.8438	0.030124	823.19	1.7322	0	
824.75	1.8442	0.030537	824.75	1.8442	0.030537	824.75	1.7328	0	
826.32	1.8465	0.031083	826.32	1.8465	0.031083	826.32	1.7345	0	
827.88	1.8477	0.031116	827.88	1.8477	0.031116	827.88	1.7351	0	
829.44	1.8449	0.031791	829.44	1.8449	0.031791	829.44	1.7316	0	
831	1.8459	0.031652	831	1.8459	0.031652	831	1.7315	0	
832.56	1.8441	0.031169	832.56	1.8441	0.031169	832.56	1.7297	0	
834.13	1.8448	0.031762	834.13	1.8448	0.031762	834.13	1.7315	0	
835.69	1.8459	0.031835	835.69	1.8459	0.031835	835.69	1.7361	0	
837.25	1.8441	0.031458	837.25	1.8441	0.031458	837.25	1.7325	0	
838.81	1.843	0.032364	838.81	1.843	0.032364	838.81	1.7321	0	
840.37	1.8438	0.032732	840.37	1.8438	0.032732	840.37	1.7342	0	
841.93	1.8436	0.032927	841.93	1.8436	0.032927	841.93	1.7338	0	
843.49	1.8431	0.032172	843.49	1.8431	0.032172	843.49	1.7305	0	
845.05	1.8439	0.032801	845.05	1.8439	0.032801	845.05	1.7339	0	
846.61	1.8423	0.032745	846.61	1.8423	0.032745	846.61	1.7329	0	
848.17	1.8388	0.032034	848.17	1.8388	0.032034	848.17	1.7288	0	
849.73	1.84	0.031691	849.73	1.84	0.031691	849.73	1.7306	0	
851.29	1.8398	0.032042	851.29	1.8398	0.032042	851.29	1.7315	0	
852.85	1.8366	0.032471	852.85	1.8366	0.032471	852.85	1.7246	0	
854.41	1.837	0.032399	854.41	1.837	0.032399	854.41	1.7272	0	
855.97	1.8373	0.033162	855.97	1.8373	0.033162	855.97	1.7281	2.9608e-005	
857.53	1.8363	0.033787	857.53	1.8363	0.033787	857.53	1.7282	0.0018818	
859.09	1.8365	0.033733	859.09	1.8365	0.033733	859.09	1.7281	0	
860.65	1.837	0.032437	860.65	1.837	0.032437	860.65	1.7234	0	
862.21	1.8364	0.033182	862.21	1.8364	0.033182	862.21	1.7215	0.0011087	
863.76	1.8351	0.032506	863.76	1.8351	0.032506	863.76	1.7226	0	
865.32	1.8352	0.032808	865.32	1.8352	0.032808	865.32	1.7188	0	
866.88	1.8367	0.032051	866.88	1.8367	0.032051	866.88	1.7211	0	
868.44	1.8363	0.033589	868.44	1.8363	0.033589	868.44	1.721	0.0017087	
870	1.8377	0.032531	870	1.8377	0.032531	870	1.7209	0	
871.55	1.8352	0.031805	871.55	1.8352	0.031805	871.55	1.7192	0	
873.11	1.8342	0.032181	873.11	1.8342	0.032181	873.11	1.7175	0	
874.67	1.8344	0.031389	874.67	1.8344	0.031389	874.67	1.7163	0	
876.22	1.8328	0.030945	876.22	1.8328	0.030945	876.22	1.7134	0	
877.78	1.8332	0.031726	877.78	1.8332	0.031726	877.78	1.7137	0	
879.34	1.8333	0.032927	879.34	1.8333	0.032927	879.34	1.7133	0	
880.89	1.8365	0.03188	880.89	1.8365	0.03188	880.89	1.7168	0	
882.45	1.8353	0.032585	882.45	1.8353	0.032585	882.45	1.7174	0	
884	1.8358	0.0327	884	1.8358	0.0327	884	1.7216	0	
885.56	1.8358	0.032271	885.56	1.8358	0.032271	885.56	1.7205	0	
887.11	1.8364	0.032191	887.11	1.8364	0.032191	887.11	1.7222	0	
888.67	1.8359	0.032332	888.67	1.8359	0.032332	888.67	1.7197	0	
890.22	1.8336	0.032003	890.22	1.8336	0.032003	890.22	1.718	0	
891.78	1.8342	0.032162	891.78	1.8342	0.032162	891.78	1.7189	0	
893.33	1.8325	0.031441	893.33	1.8325	0.031441	893.33	1.7157	0	
894.89	1.835	0.031765	894.89	1.835	0.031765	894.89	1.7185	0	
896.44	1.8351	0.03198	896.44	1.8351	0.03198	896.44	1.7206	0	
898	1.833	0.031492	898	1.833	0.031492	898	1.7159	0	
899.55	1.8325	0.031489	899.55	1.8325	0.031489	899.55	1.7172	0	
901.1	1.8317	0.031259	901.1	1.8317	0.031259	901.1	1.7157	0	
902.66	1.8319	0.03217	902.66	1.8319	0.03217	902.66	1.7181	0	
904.21	1.8307	0.032006	904.21	1.8307	0.032006	904.21	1.719	0.0028139	
905.76	1.829	0.032913	905.76	1.829	0.032913	905.76	1.7212	0.0043253	
907.31	1.8304	0.033343	907.31	1.8304	0.033343	907.31	1.7195	0	
908.87	1.831	0.033953	908.87	1.831	0.033953	908.87	1.7201	0.0031616	
910.42	1.8283	0.033077	910.42	1.8283	0.033077	910.42	1.7165	0.0019336	
911.97	1.8296	0.03207	911.97	1.8296	0.03207	911.97	1.7143	0	
913.52	1.8303	0.031786	913.52	1.8303	0.031786	913.52	1.7149	0	
915.07	1.8317	0.032205	915.07	1.8317	0.032205	915.07	1.7164	0	
916.62	1.8299	0.032218	916.62	1.8299	0.032218	916.62	1.7128	0	
918.18	1.831	0.032846	918.18	1.831	0.032846	918.18	1.7179	0	
919.73	1.8329	0.033576	919.73	1.8329	0.033576	919.73	1.7205	0	
921.28	1.8301	0.033428	921.28	1.8301	0.033428	921.28	1.7174	0	
922.83	1.8307	0.033208	922.83	1.8307	0.033208	922.83	1.7179	0	
924.38	1.8318	0.033525	924.38	1.8318	0.033525	924.38	1.7196	0.0013628	
925.93	1.8317	0.034272	925.93	1.8317	0.034272	925.93	1.7223	0.0038977	
927.48	1.83	0.034453	927.48	1.83	0.034453	927.48	1.7224	0.0064108	
929.03	1.8246	0.033223	929.03	1.8246	0.033223	929.03	1.7105	0.0027709	
930.58	1.8256	0.032731	930.58	1.8256	0.032731	930.58	1.7136	0.0028271	
932.13	1.8288	0.034198	932.13	1.8288	0.034198	932.13	1.723	0.007953	
933.67	1.826	0.036213	933.67	1.826	0.036213	933.67	1.7233	0.0095862	
935.22	1.8263	0.035005	935.22	1.8263	0.035005	935.22	1.7181	0.0084983	
936.77	1.8247	0.035521	936.77	1.8247	0.035521	936.77	1.7132	0.0049276	
938.32	1.8269	0.034138	938.32	1.8269	0.034138	938.32	1.715	0.0029748	
939.87	1.8233	0.03388	939.87	1.8233	0.03388	939.87	1.7122	0.0039336	
941.42	1.8277	0.03513	941.42	1.8277	0.03513	941.42	1.7168	0.0068758	
942.96	1.822	0.033736	942.96	1.822	0.033736	942.96	1.7047	0.001702	
944.51	1.8272	0.034855	944.51	1.8272	0.034855	944.51	1.717	0.0067577	
946.06	1.8268	0.033589	946.06	1.8268	0.033589	946.06	1.7156	0.0062906	
947.6	1.8249	0.033021	947.6	1.8249	0.033021	947.6	1.7121	0.00497	
949.15	1.8236	0.034968	949.15	1.8236	0.034968	949.15	1.7187	0.0085828	
950.7	1.8218	0.03463	950.7	1.8218	0.03463	950.7	1.7135	0.0080494	
952.24	1.8226	0.033471	952.24	1.8226	0.033471	952.24	1.7142	0.0072083	
953.79	1.8228	0.034053	953.79	1.8228	0.034053	953.79	1.7149	0.0083378	
955.33	1.826	0.035675	955.33	1.826	0.035675	955.33	1.7216	0.011916	
956.88	1.8216	0.033838	956.88	1.8216	0.033838	956.88	1.7193	0.0039168	
958.43	1.8199	0.03168	958.43	1.8199	0.03168	958.43	1.7129	0.001186	
959.97	1.8258	0.034139	959.97	1.8258	0.034139	959.97	1.7237	0.0056916	
961.52	1.8165	0.034023	961.52	1.8165	0.034023	961.52	1.7039	0.0028639	
963.06	1.8219	0.033826	963.06	1.8219	0.033826	963.06	1.7131	0.0072472	
964.6	1.8192	0.034618	964.6	1.8192	0.034618	964.6	1.7077	0.0088374	
966.15	1.8232	0.035726	966.15	1.8232	0.035726	966.15	1.7151	0.011365	
967.69	1.8223	0.035567	967.69	1.8223	0.035567	967.69	1.7119	0.010801	
969.24	1.8205	0.035542	969.24	1.8205	0.035542	969.24	1.7082	0.01201	
970.78	1.8185	0.0333	970.78	1.8185	0.0333	970.78	1.7038	0.0065271	
972.32	1.822	0.033671	972.32	1.822	0.033671	972.32	1.7108	0.006268	
973.86	1.8244	0.032952	973.86	1.8244	0.032952	973.86	1.7163	0.0071921	
975.41	1.8237	0.031621	975.41	1.8237	0.031621	975.41	1.7098	0.0029104	
976.95	1.8246	0.031842	976.95	1.8246	0.031842	976.95	1.7135	0.0038165	
978.49	1.8236	0.031251	978.49	1.8236	0.031251	978.49	1.7113	0	
980.03	1.8233	0.033529	980.03	1.8233	0.033529	980.03	1.7143	0.0017888	
981.58	1.8221	0.035398	981.58	1.8221	0.035398	981.58	1.716	0.0080358	
983.12	1.8205	0.034565	983.12	1.8205	0.034565	983.12	1.7151	0.006226	
984.66	1.8171	0.034674	984.66	1.8171	0.034674	984.66	1.7075	0.005982	
986.2	1.8188	0.034304	986.2	1.8188	0.034304	986.2	1.7129	0.0057001	
987.74	1.818	0.033298	987.74	1.818	0.033298	987.74	1.7091	0.0041189	
989.28	1.8203	0.032071	989.28	1.8203	0.032071	989.28	1.7085	0.00063358	
990.82	1.8206	0.032659	990.82	1.8206	0.032659	990.82	1.7091	0.0011204	
992.36	1.8206	0.03352	992.36	1.8206	0.03352	992.36	1.7108	0.0025771	
993.9	1.8214	0.033806	993.9	1.8214	0.033806	993.9	1.7129	0.0068687	
995.44	1.8194	0.035784	995.44	1.8194	0.035784	995.44	1.7082	0.011558	
996.98	1.8175	0.035568	996.98	1.8175	0.035568	996.98	1.7089	0.0076784	
998.52	1.8204	0.037322	998.52	1.8204	0.037322	998.52	1.7205	0.014516	
									
